id,abstract_len,title,pub_date,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W1643558629,207,Regulatory interaction between mitochondrial genes. II. Detailed characterization of novel mutants mapping within one cluster in the cob2 region,1979-04-01,35,journal-article,218940,5,A5072114316,Philip S. Perlman,,,,1
W2986726385,0,Dihydroergocryptine binding and α-adrenoreceptors in smooth muscle,1979-03-01,27,journal-article,218110,1,A5026132845,George Kunos,"Department of Pharmacology and Therapeutics, McGill University, and Montreal General Hospital, Montreal, Canada",Montreal General Hospital,I2800293973,1
W2986726385,0,Dihydroergocryptine binding and α-adrenoreceptors in smooth muscle,1979-03-01,27,journal-article,218110,1,A5026132845,George Kunos,"Department of Pharmacology and Therapeutics, McGill University, and Montreal General Hospital, Montreal, Canada",McGill University,I5023651,2
W2986726385,0,Dihydroergocryptine binding and α-adrenoreceptors in smooth muscle,1979-03-01,27,journal-article,218110,2,A5086091609,Brian B. Hoffman,"Department of Pharmacology and Therapeutics, McGill University, and Montreal General Hospital, Montreal, Canada",Montreal General Hospital,I2800293973,1
W2986726385,0,Dihydroergocryptine binding and α-adrenoreceptors in smooth muscle,1979-03-01,27,journal-article,218110,2,A5086091609,Brian B. Hoffman,"Department of Pharmacology and Therapeutics, McGill University, and Montreal General Hospital, Montreal, Canada",McGill University,I5023651,2
W2986726385,0,Dihydroergocryptine binding and α-adrenoreceptors in smooth muscle,1979-03-01,27,journal-article,218110,3,A5082955138,Yin Nam Kwok,"Department of Pharmacology and Therapeutics, McGill University, and Montreal General Hospital, Montreal, Canada",Montreal General Hospital,I2800293973,1
W2986726385,0,Dihydroergocryptine binding and α-adrenoreceptors in smooth muscle,1979-03-01,27,journal-article,218110,3,A5082955138,Yin Nam Kwok,"Department of Pharmacology and Therapeutics, McGill University, and Montreal General Hospital, Montreal, Canada",McGill University,I5023651,2
W2986726385,0,Dihydroergocryptine binding and α-adrenoreceptors in smooth muscle,1979-03-01,27,journal-article,218110,4,A5033586143,Wai Ho Kan,"Department of Pharmacology and Therapeutics, McGill University, and Montreal General Hospital, Montreal, Canada",Montreal General Hospital,I2800293973,1
W2986726385,0,Dihydroergocryptine binding and α-adrenoreceptors in smooth muscle,1979-03-01,27,journal-article,218110,4,A5033586143,Wai Ho Kan,"Department of Pharmacology and Therapeutics, McGill University, and Montreal General Hospital, Montreal, Canada",McGill University,I5023651,2
W2986726385,0,Dihydroergocryptine binding and α-adrenoreceptors in smooth muscle,1979-03-01,27,journal-article,218110,5,A5090500258,Lucia Mucci,"Department of Pharmacology and Therapeutics, McGill University, and Montreal General Hospital, Montreal, Canada",Montreal General Hospital,I2800293973,1
W2986726385,0,Dihydroergocryptine binding and α-adrenoreceptors in smooth muscle,1979-03-01,27,journal-article,218110,5,A5090500258,Lucia Mucci,"Department of Pharmacology and Therapeutics, McGill University, and Montreal General Hospital, Montreal, Canada",McGill University,I5023651,2
W1578737104,136,The hydrolysis of cholesterol esters in plasma lipoproteins by hormone-sensitive cholesterol esterase from adipose tissue.,1979-03-01,25,journal-article,217871,1,A5069704296,John C. Khoo,,,,1
W1578737104,136,The hydrolysis of cholesterol esters in plasma lipoproteins by hormone-sensitive cholesterol esterase from adipose tissue.,1979-03-01,25,journal-article,217871,2,A5072476830,Christian A. Drevon,,,,1
W1578737104,136,The hydrolysis of cholesterol esters in plasma lipoproteins by hormone-sensitive cholesterol esterase from adipose tissue.,1979-03-01,25,journal-article,217871,3,A5066066833,Daniel Steinberg,,,,1
W1499670704,0,Evidence suggesting that more than one sterol side chain cleavage enzyme system exists in mitochondria from bovine adrenal cortex.,1979-05-01,23,journal-article,438178,1,A5043966723,Adele J. Wolfson,,,,1
W1499670704,0,Evidence suggesting that more than one sterol side chain cleavage enzyme system exists in mitochondria from bovine adrenal cortex.,1979-05-01,23,journal-article,438178,2,A5058813504,Seymour Lieberman,,,,1
W2106041171,230,DNA-dependent RNA polymerase II from Acanthamoeba castellanii. Large scale preparation and subunit composition.,1979-05-01,23,journal-article,438176,1,A5086115527,James M. D’Alessio,,,,1
W2106041171,230,DNA-dependent RNA polymerase II from Acanthamoeba castellanii. Large scale preparation and subunit composition.,1979-05-01,23,journal-article,438176,2,A5083619859,Stephen R. Spindler,,,,1
W2106041171,230,DNA-dependent RNA polymerase II from Acanthamoeba castellanii. Large scale preparation and subunit composition.,1979-05-01,23,journal-article,438176,3,A5022024302,Marvin R. Paule,,,,1
W1975951367,50,Polyoma virion and capsid crystal structures,1979-03-16,22,journal-article,218286,1,A5032364292,Kenneth W. Adolph,"Biochemistry, Molecular Biology, Biophysics",Institute of Molecular Biology and Biophysics,I4210150971,1
W1975951367,50,Polyoma virion and capsid crystal structures,1979-03-16,22,journal-article,218286,2,A5058486115,D. L. D. Caspar,Brandeis University,Brandeis University,I6902469,1
W1975951367,50,Polyoma virion and capsid crystal structures,1979-03-16,22,journal-article,218286,3,A5014476367,C. J. Hollingshead,Brandeis University,Brandeis University,I6902469,1
W1975951367,50,Polyoma virion and capsid crystal structures,1979-03-16,22,journal-article,218286,4,A5036239205,Eaton E. Lattman,"Structural Biology Laboratory, Rosenstiel Basic Medical Sciences Research Center, Brandeis University, Waltham, Massachusetts 02154",Brandeis University,I6902469,1
W1975951367,50,Polyoma virion and capsid crystal structures,1979-03-16,22,journal-article,218286,5,A5018419181,W. A. Phillips,Brandeis University,Brandeis University,I6902469,1
W1975951367,50,Polyoma virion and capsid crystal structures,1979-03-16,22,journal-article,218286,6,A5038919196,William T. Murakami,Brandeis University,Brandeis University,I6902469,1
W1553384494,110,Cell-free synthesis of mouse corticotropin. Evidence for two high molecular weight gene products,1979-04-01,19,journal-article,218927,1,A5027698675,Michael A. Haralson,,,,1
W1553384494,110,Cell-free synthesis of mouse corticotropin. Evidence for two high molecular weight gene products,1979-04-01,19,journal-article,218927,2,A5009154751,Sandra Fairfield,,,,1
W1553384494,110,Cell-free synthesis of mouse corticotropin. Evidence for two high molecular weight gene products,1979-04-01,19,journal-article,218927,3,A5074816963,Wendell E. Nicholson,,,,1
W1553384494,110,Cell-free synthesis of mouse corticotropin. Evidence for two high molecular weight gene products,1979-04-01,19,journal-article,218927,4,A5007378854,Robert W. Harrison,,,,1
W1553384494,110,Cell-free synthesis of mouse corticotropin. Evidence for two high molecular weight gene products,1979-04-01,19,journal-article,218927,5,A5005244410,David N. Orth,,,,1
W1490945397,116,Modification of human placental lactogen with plasmin. Preparation and characterization of a modified hormone with increased biologic activity,1979-04-01,12,journal-article,218931,1,A5060371081,John Russell,,,,1
W1490945397,116,Modification of human placental lactogen with plasmin. Preparation and characterization of a modified hormone with increased biologic activity,1979-04-01,12,journal-article,218931,2,A5038843599,Arthur B. Schneider,,,,1
W1490945397,116,Modification of human placental lactogen with plasmin. Preparation and characterization of a modified hormone with increased biologic activity,1979-04-01,12,journal-article,218931,3,A5039232065,Jehoshua Katzhendler,,,,1
W1490945397,116,Modification of human placental lactogen with plasmin. Preparation and characterization of a modified hormone with increased biologic activity,1979-04-01,12,journal-article,218931,4,A5002546920,Kazimierz Kowalski,,,,1
W1490945397,116,Modification of human placental lactogen with plasmin. Preparation and characterization of a modified hormone with increased biologic activity,1979-04-01,12,journal-article,218931,5,A5052317694,Louis M. Sherwood,,,,1
W1968909759,0,Persisting DNA synthesis in SV40-transformed cells in the presence of cycloheximide,1979-03-01,3,journal-article,218112,1,A5013776416,Toshinori Ide,"Dept. of Physiological Chemistry, Hiroshima University School of Medicine, Hiroshima, Japan",Hiroshima University,I113306721,1
W1968909759,0,Persisting DNA synthesis in SV40-transformed cells in the presence of cycloheximide,1979-03-01,3,journal-article,218112,2,A5086059561,Toshio Ohta,"Dept. of Physiological Chemistry, Hiroshima University School of Medicine, Hiroshima, Japan",Hiroshima University,I113306721,1
W1968909759,0,Persisting DNA synthesis in SV40-transformed cells in the presence of cycloheximide,1979-03-01,3,journal-article,218112,3,A5063098126,Youko Shinohara,"Dept. of Physiological Chemistry, Hiroshima University School of Medicine, Hiroshima, Japan",Hiroshima University,I113306721,1
W1968909759,0,Persisting DNA synthesis in SV40-transformed cells in the presence of cycloheximide,1979-03-01,3,journal-article,218112,4,A5058350680,Shun Ishibashi,"Dept. of Physiological Chemistry, Hiroshima University School of Medicine, Hiroshima, Japan",Hiroshima University,I113306721,1
W2028071797,0,Pattern-selective adaptation in visual cortical neurones,1979-04-01,431,journal-article,440411,1,A5040963206,J. Anthony Movshon,"Dept. of Psychology, New York Univ.New York",New York University,I57206974,1
W2028071797,0,Pattern-selective adaptation in visual cortical neurones,1979-04-01,431,journal-article,440411,2,A5033055377,Peter Lennie,"Department of Psychology, New York University, New York; Laboratory of Experimental Psychology, University of Sussex, Brighton, UK",New York University,I57206974,1
W2028071797,0,Pattern-selective adaptation in visual cortical neurones,1979-04-01,431,journal-article,440411,2,A5033055377,Peter Lennie,"Department of Psychology, New York University, New York; Laboratory of Experimental Psychology, University of Sussex, Brighton, UK",University of Sussex,I162608824,2
W1498697464,146,Mitochondrial and peroxisomal fatty acid oxidation in liver homogenates and isolated hepatocytes from control and clofibrate-treated rats.,1979-06-01,413,journal-article,438207,1,A5038304634,Guy P. Mannaerts,,,,1
W1498697464,146,Mitochondrial and peroxisomal fatty acid oxidation in liver homogenates and isolated hepatocytes from control and clofibrate-treated rats.,1979-06-01,413,journal-article,438207,2,A5047615766,Luc J. Debeer,,,,1
W1498697464,146,Mitochondrial and peroxisomal fatty acid oxidation in liver homogenates and isolated hepatocytes from control and clofibrate-treated rats.,1979-06-01,413,journal-article,438207,3,A5043313565,Joice Thomas,,,,1
W1498697464,146,Mitochondrial and peroxisomal fatty acid oxidation in liver homogenates and isolated hepatocytes from control and clofibrate-treated rats.,1979-06-01,413,journal-article,438207,4,A5044811545,P. J. De Schepper,,,,1
W1585880340,0,An endochitinase from wheat germ. Activity on nascent and preformed chitin.,1979-06-01,183,journal-article,438221,1,A5001569577,Jesús Molano,,,,1
W1585880340,0,An endochitinase from wheat germ. Activity on nascent and preformed chitin.,1979-06-01,183,journal-article,438221,2,A5058669434,Itzhack Polacheck,,,,1
W1585880340,0,An endochitinase from wheat germ. Activity on nascent and preformed chitin.,1979-06-01,183,journal-article,438221,3,A5046689985,Abraham Madroñal Durán,,,,1
W1585880340,0,An endochitinase from wheat germ. Activity on nascent and preformed chitin.,1979-06-01,183,journal-article,438221,4,A5007524724,Enrico Cabib,,,,1
W1600148840,146,Purification to homogeneity of a beta-galactoside alpha2 leads to 3 sialyltransferase and partial purification of an alpha-N-acetylgalactosaminide alpha2 leads to 6 sialyltransferase from porcine submaxillary glands.,1979-06-01,183,journal-article,438196,1,A5005704032,J. Evan Sadler,,,,1
W1600148840,146,Purification to homogeneity of a beta-galactoside alpha2 leads to 3 sialyltransferase and partial purification of an alpha-N-acetylgalactosaminide alpha2 leads to 6 sialyltransferase from porcine submaxillary glands.,1979-06-01,183,journal-article,438196,2,A5064893674,James I. Rearick,,,,1
W1600148840,146,Purification to homogeneity of a beta-galactoside alpha2 leads to 3 sialyltransferase and partial purification of an alpha-N-acetylgalactosaminide alpha2 leads to 6 sialyltransferase from porcine submaxillary glands.,1979-06-01,183,journal-article,438196,3,A5039824850,James C. Paulson,,,,1
W1600148840,146,Purification to homogeneity of a beta-galactoside alpha2 leads to 3 sialyltransferase and partial purification of an alpha-N-acetylgalactosaminide alpha2 leads to 6 sialyltransferase from porcine submaxillary glands.,1979-06-01,183,journal-article,438196,4,A5059614033,Robert L. Hill,,,,1
W1601029230,179,"Activation of thymocyte glucocorticoid receptors to the steroid binding form. The roles of reduction agents, ATP, and heat-stable factors.",1979-06-01,155,journal-article,438214,1,A5000432971,Julianne J. Sando,,,,1
W1601029230,179,"Activation of thymocyte glucocorticoid receptors to the steroid binding form. The roles of reduction agents, ATP, and heat-stable factors.",1979-06-01,155,journal-article,438214,2,A5030980970,N.D. Hammond,,,,1
W1601029230,179,"Activation of thymocyte glucocorticoid receptors to the steroid binding form. The roles of reduction agents, ATP, and heat-stable factors.",1979-06-01,155,journal-article,438214,3,A5001363110,Carol A. Stratford,,,,1
W1601029230,179,"Activation of thymocyte glucocorticoid receptors to the steroid binding form. The roles of reduction agents, ATP, and heat-stable factors.",1979-06-01,155,journal-article,438214,4,A5020360129,William B. Pratt,,,,1
W1503570746,0,Structural studies on the type-specific antigens and lipids of the mycobacterium avium.Mycobacterium intracellulare.Mycobacterium scrofulaceum serocomplex. Mycobacterium intracellulare serotype 9.,1979-05-01,153,journal-article,438184,1,A5012975065,Patrick J. Brennan,,,,1
W1503570746,0,Structural studies on the type-specific antigens and lipids of the mycobacterium avium.Mycobacterium intracellulare.Mycobacterium scrofulaceum serocomplex. Mycobacterium intracellulare serotype 9.,1979-05-01,153,journal-article,438184,2,A5051574895,Mayer B. Goren,,,,1
